agent_kind,persona_id,openness,conscientiousness,extraversion,agreeableness,neuroticism,stimulus_file,brief,condition,target_v,target_a,stimulus_sha256,audience_protocol_sha256,rep,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,perceived_v,perceived_a
ocean,P27,low,low,high,low,high,B10_run2_nonopt.wav,B10,non_optimised,-0.233,-0.17,887ac4290a9d0b5c968ece23dbaa2e888d8480293e4561cbbec180a48b527d73,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,5,2,4,2,4,3,2,2,4,2,3,-0.25,0.0
ocean,P19,low,high,high,low,high,B10_run2_nonopt.wav,B10,non_optimised,-0.233,-0.17,887ac4290a9d0b5c968ece23dbaa2e888d8480293e4561cbbec180a48b527d73,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,4,1,4,2,4,2,2,2,4,2,2,-0.25,-0.25
ocean,P10,high,low,high,high,low,B07_run0_opt.wav,B07,optimised,-0.14,0.215,70cffd0a49cbae2ddd29ce675a9306a595361e70345343fbbe99843d7aa68de2,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,8,2,5,2,2,5,2,3,2,2,2,0.0,0.75
ocean,P19,low,high,high,low,high,B12_run0_nonopt.wav,B12,non_optimised,-0.187,-0.292,187b20c186a3dc78d7f16f9a15bbd8cde4fc4abe99fe53b7a16cc5f6213c21d1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,5,2,5,2,4,3,2,3,3,2,2,-0.25,0.0
ocean,P05,high,high,low,high,high,B15_run2_opt.wav,B15,optimised,0.125,-0.365,52f9b62765de8cffd16d1fb8696391c53613e5bbc8600b7b7c3e7b3a35fd14a2,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,3,3,4,2,2,3,4,3,2,0.0,0.0
ocean,P20,low,high,high,low,low,B04_run2_nonopt.wav,B04,non_optimised,0.203,0.161,34f7ab29e254db166ad137e13b1e338f5ec81e0063bca294be57e8f23704326d,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,8,2,4,1,1,5,1,2,4,1,1,0.0,0.75
ocean,P26,low,low,high,high,low,B01_run0_opt.wav,B01,optimised,0.172,0.175,0a25a23b25660613f0717aba02281c9f7f99ae49611415236faf775a3b603004,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,7,4,3,2,2,5,1,4,1,3,2,0.0,0.5
ocean,P28,low,low,high,low,low,B06_run1_opt.wav,B06,optimised,-0.233,0.121,1ebccc66c00e6f192618dc45d6ab7d0f9003c97c95eff150f152f96dee45a825,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,7,2,4,2,2,5,1,3,2,2,2,0.0,0.5
ocean,P11,high,low,high,low,high,B03_run2_nonopt.wav,B03,non_optimised,0.141,0.215,05a92207cdee76e1c6ab0e3cb13978bff8064a8fb7f5b2be2413eca2a0fb9aad,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,6,9,4,3,2,2,5,1,3,2,2,1,0.25,1.0
ocean,P31,low,low,low,low,high,B04_run0_opt.wav,B04,optimised,0.203,0.161,13993a2f721d5609b28e721ef362010f54ee67a1624e57cf8a759b8dcacacd76,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,4,2,4,3,2,2,3,2,2,0.0,0.0
ocean,P25,low,low,high,high,high,B04_run1_opt.wav,B04,optimised,0.203,0.161,e43e3295d8dbe569a350c05f6db898e5d10c3a52966a17df6bf499a6a2053c1f,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,7,2,4,2,4,5,2,3,2,3,2,0.0,0.5
ocean,P22,low,high,low,high,low,B13_run0_nonopt.wav,B13,non_optimised,0.172,-0.267,8b30f1a716eaddbca4b2c4092cf121190e04bb795affd08fac211a7cd351a0aa,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,3,4,2,3,1,4,2,4,1,0.0,0.0
ocean,P06,high,high,low,high,low,B05_run2_opt.wav,B05,optimised,-0.171,0.175,854935d168f71456e7610c97a1b9d0ce602f97d5554f917014ddef73c9b92736,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,6,2,4,2,3,3,2,3,2,3,2,0.0,0.25
ocean,P16,high,low,low,low,low,B06_run2_opt.wav,B06,optimised,-0.233,0.121,593ac8694634961c266c1c313dcbd0cfb9a74affce3e3af8237791050fb2a209,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,7,2,4,2,3,4,2,3,2,2,2,0.0,0.5
ocean,P04,high,high,high,low,low,B09_run0_opt.wav,B09,optimised,-0.171,-0.267,09e1df033ebad39572f3e3e3403069aa9bce0a35bbb34256961bd87dab3d2307,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,4,2,4,2,4,2,2,2,4,2,2,-0.25,-0.25
ocean,P09,high,low,high,high,high,B15_run1_opt.wav,B15,optimised,0.125,-0.365,e99516bb8d1acd650e067febdcadab4d8e1d9ae6c1e8c8ddb127c94a0dee5478,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,3,2,2,3,4,1,3,2,3,1,0.0,0.0
ocean,P22,low,high,low,high,low,B12_run1_nonopt.wav,B12,non_optimised,-0.187,-0.292,187b20c186a3dc78d7f16f9a15bbd8cde4fc4abe99fe53b7a16cc5f6213c21d1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,3,4,2,2,3,3,4,2,0.0,0.0
ocean,P31,low,low,low,low,high,B15_run2_nonopt.wav,B15,non_optimised,0.125,-0.365,2b5cbf7e069f1c6aa252b47df85e7ac9b5645911eb8d0548afbe074d46435053,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,5,2,4,2,4,2,2,2,4,2,2,-0.25,0.0
ocean,P11,high,low,high,low,high,B15_run2_nonopt.wav,B15,non_optimised,0.125,-0.365,2b5cbf7e069f1c6aa252b47df85e7ac9b5645911eb8d0548afbe074d46435053,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,5,2,4,2,4,2,2,2,3,2,2,-0.25,0.0
ocean,P12,high,low,high,low,low,B11_run0_nonopt.wav,B11,non_optimised,-0.124,-0.365,7107cc90a15e88f4ef65ee20d285b814f3e3ea5d6a6ce4381f9871fb401f726c,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,4,2,4,2,2,2,3,2,2,0.0,0.0
generic,generic,,,,,,B10_run0_nonopt.wav,B10,non_optimised,-0.233,-0.17,23cb66f6f3f4bbf1b127dc1935e4aefbb8b1bc80d3c86f1116782850dede9c7b,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,4,3,2,2,1,3,2,4,1,0.0,0.0
ocean,P27,low,low,high,low,high,B02_run2_nonopt.wav,B02,non_optimised,0.234,0.121,34f7ab29e254db166ad137e13b1e338f5ec81e0063bca294be57e8f23704326d,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,8,2,5,2,4,5,2,3,3,2,2,-0.25,0.75
ocean,P28,low,low,high,low,low,B02_run1_opt.wav,B02,optimised,0.234,0.121,f317ec883e2d6b000c411afce97e0a36a8291e333ea36371cf7026be6b85f9bb,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,8,2,4,2,2,5,2,2,3,2,2,0.0,0.75
ocean,P05,high,high,low,high,high,B15_run1_opt.wav,B15,optimised,0.125,-0.365,e99516bb8d1acd650e067febdcadab4d8e1d9ae6c1e8c8ddb127c94a0dee5478,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,3,4,2,4,4,2,3,2,3,2,0.0,0.0
ocean,P04,high,high,high,low,low,B12_run2_opt.wav,B12,optimised,-0.187,-0.292,187b20c186a3dc78d7f16f9a15bbd8cde4fc4abe99fe53b7a16cc5f6213c21d1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,4,2,5,2,4,2,2,3,3,3,2,-0.25,-0.25
ocean,P13,high,low,low,high,high,B09_run2_nonopt.wav,B09,non_optimised,-0.171,-0.267,2b154931abd8f5fe07f637453882fffd4d467445dfaa14993bbed7f1a6f72003,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,3,4,3,2,3,2,4,2,0.0,0.0
ocean,P09,high,low,high,high,high,B16_run0_nonopt.wav,B16,non_optimised,0.187,-0.292,e3c8120bad63acf08ef3735c15fc12c8455084234b0897a328639812824d902d,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,4,2,4,2,4,3,2,2,3,2,2,0.0,-0.25
ocean,P26,low,low,high,high,low,B12_run0_nonopt.wav,B12,non_optimised,-0.187,-0.292,187b20c186a3dc78d7f16f9a15bbd8cde4fc4abe99fe53b7a16cc5f6213c21d1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,4,2,4,3,4,3,2,3,4,4,2,0.0,-0.25
ocean,P14,high,low,low,high,low,B15_run2_nonopt.wav,B15,non_optimised,0.125,-0.365,2b5cbf7e069f1c6aa252b47df85e7ac9b5645911eb8d0548afbe074d46435053,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,4,3,4,2,2,3,3,4,2,0.0,0.0
ocean,P22,low,high,low,high,low,B03_run1_opt.wav,B03,optimised,0.141,0.215,ea1af0e1d2604ca4e8122416c2621f84f964296655fec0fd76bc5033d566abd0,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,7,2,4,2,2,5,2,3,2,3,2,0.0,0.5
ocean,P07,high,high,low,low,high,B13_run1_nonopt.wav,B13,non_optimised,0.172,-0.267,5cd557e8371cefc55f54e0b8395143ca134bf8807d66b7494475c93bcfa6a231,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,4,2,4,2,4,3,2,2,3,2,2,0.0,-0.25
ocean,P07,high,high,low,low,high,B11_run2_opt.wav,B11,optimised,-0.124,-0.365,0415b23f98f25f0aac0579da36dd09272b583621b4abc3f019ee94100a3d0005,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,4,1,5,2,4,1,2,2,3,3,1,-0.25,-0.25
ocean,P12,high,low,high,low,low,B08_run1_nonopt.wav,B08,non_optimised,-0.202,0.161,55000a337232c8df298860a7a639850f472d5c6cf374bc837e1059c5438a6fe2,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,3,2,3,2,3,1,4,2,4,1,0.0,0.0
ocean,P01,high,high,high,high,high,B12_run0_nonopt.wav,B12,non_optimised,-0.187,-0.292,187b20c186a3dc78d7f16f9a15bbd8cde4fc4abe99fe53b7a16cc5f6213c21d1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,5,2,5,2,4,2,2,3,3,3,2,-0.25,0.0
ocean,P13,high,low,low,high,high,B01_run0_nonopt.wav,B01,non_optimised,0.172,0.175,c1f8adca32375a49d78b04c0760d69939c073c7eb53c8a570bc9ce7710f764ae,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,7,2,4,2,3,4,2,3,2,3,2,0.0,0.5
ocean,P16,high,low,low,low,low,B14_run1_nonopt.wav,B14,non_optimised,0.234,-0.17,392c77ae6303352717db884c62dcc9a38b4e5a936805ccb70c4c6e1bc39b117b,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,3,3,2,3,2,3,4,3,2,0.0,0.0
ocean,P10,high,low,high,high,low,B05_run1_opt.wav,B05,optimised,-0.171,0.175,6911b9e8c7979337311ab382609a475ea7a359ff272c7f28e89991c443d0b783,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,8,2,5,2,3,5,2,3,2,2,2,0.0,0.75
ocean,P28,low,low,high,low,low,B01_run1_nonopt.wav,B01,non_optimised,0.172,0.175,d7e7abab4fa1ebecce1e0cbc198f9105aa31f98471e224c9015709dff3f67010,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,3,2,3,2,4,1,3,2,4,1,0.0,0.0
ocean,P01,high,high,high,high,high,B05_run0_nonopt.wav,B05,non_optimised,-0.171,0.175,65ab9d7d411fe638cb66a5044d954fb32834619fd26e115f48bd5c28000db8da,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,8,2,5,2,4,5,2,3,2,2,2,0.0,0.75
ocean,P07,high,high,low,low,high,B03_run1_nonopt.wav,B03,non_optimised,0.141,0.215,ea1af0e1d2604ca4e8122416c2621f84f964296655fec0fd76bc5033d566abd0,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,8,1,5,1,4,5,2,2,3,1,2,-0.25,0.75
ocean,P18,low,high,high,high,low,B04_run1_nonopt.wav,B04,non_optimised,0.203,0.161,139e98ec577f30d1856f458dfdb706bb9fa00cfa463bacb72f98502e2381db48,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,8,2,5,2,2,5,2,3,2,3,2,0.0,0.75
ocean,P02,high,high,high,high,low,B08_run1_nonopt.wav,B08,non_optimised,-0.202,0.161,55000a337232c8df298860a7a639850f472d5c6cf374bc837e1059c5438a6fe2,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,3,2,3,2,3,1,4,1,4,1,0.0,0.0
ocean,P22,low,high,low,high,low,B14_run0_opt.wav,B14,optimised,0.234,-0.17,35a0c81e06abe77f8bfdab5667df0a2b3437d072f206eee511109c6e5bbfbb3f,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,4,3,3,3,2,3,2,4,2,0.0,0.0
ocean,P22,low,high,low,high,low,B03_run2_nonopt.wav,B03,non_optimised,0.141,0.215,05a92207cdee76e1c6ab0e3cb13978bff8064a8fb7f5b2be2413eca2a0fb9aad,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,7,2,4,2,2,4,2,3,3,3,2,0.0,0.5
ocean,P07,high,high,low,low,high,B03_run2_opt.wav,B03,optimised,0.141,0.215,05a92207cdee76e1c6ab0e3cb13978bff8064a8fb7f5b2be2413eca2a0fb9aad,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,8,2,4,1,4,4,2,2,3,1,2,-0.25,0.75
neutral,neutral,,,,,,B02_run2_nonopt.wav,B02,non_optimised,0.234,0.121,34f7ab29e254db166ad137e13b1e338f5ec81e0063bca294be57e8f23704326d,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,8,2,5,1,1,5,1,2,1,1,1,0.0,0.75
ocean,P12,high,low,high,low,low,B12_run0_opt.wav,B12,optimised,-0.187,-0.292,187b20c186a3dc78d7f16f9a15bbd8cde4fc4abe99fe53b7a16cc5f6213c21d1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,4,3,4,3,2,3,2,3,2,0.0,0.0
ocean,P19,low,high,high,low,high,B15_run2_nonopt.wav,B15,non_optimised,0.125,-0.365,2b5cbf7e069f1c6aa252b47df85e7ac9b5645911eb8d0548afbe074d46435053,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,4,2,4,2,4,2,2,2,4,2,3,-0.25,-0.25
ocean,P17,low,high,high,high,high,B11_run0_nonopt.wav,B11,non_optimised,-0.124,-0.365,7107cc90a15e88f4ef65ee20d285b814f3e3ea5d6a6ce4381f9871fb401f726c,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,5,2,4,3,5,3,2,3,2,3,2,-0.25,0.0
neutral,neutral,,,,,,B13_run1_nonopt.wav,B13,non_optimised,0.172,-0.267,5cd557e8371cefc55f54e0b8395143ca134bf8807d66b7494475c93bcfa6a231,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,4,2,2,3,1,3,2,3,1,0.0,0.0
ocean,P31,low,low,low,low,high,B06_run1_nonopt.wav,B06,non_optimised,-0.233,0.121,2a04077f4f55ab177b06e3d89b46bd154e809ea142d07688fcfcf22ffc400015,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,8,2,5,2,4,5,2,2,4,2,2,-0.25,0.75
ocean,P31,low,low,low,low,high,B14_run2_nonopt.wav,B14,non_optimised,0.234,-0.17,c1a56cf41cf14a978a6c92e1ab6144bdb75e9c65a2cc7604de0713ee21272f52,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,8,1,5,1,4,1,1,1,3,1,1,-0.25,0.75
ocean,P22,low,high,low,high,low,B03_run2_nonopt.wav,B03,non_optimised,0.141,0.215,05a92207cdee76e1c6ab0e3cb13978bff8064a8fb7f5b2be2413eca2a0fb9aad,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,8,2,4,2,1,4,1,3,3,2,1,0.0,0.75
ocean,P24,low,high,low,low,low,B15_run0_opt.wav,B15,optimised,0.125,-0.365,672e77edd2ee973a5b746f4b3f28c0f0852c00dd207de53cef8d9381eaf7a5ef,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,3,3,3,2,3,3,4,2,0.0,0.0
ocean,P17,low,high,high,high,high,B04_run2_opt.wav,B04,optimised,0.203,0.161,3fcb90eb75c90f0a2b5a4c68d86a82671c0188242c2805872db95ddfa8bb0048,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,8,1,5,1,4,5,1,2,2,1,1,-0.25,0.75
ocean,P31,low,low,low,low,high,B10_run1_opt.wav,B10,optimised,-0.233,-0.17,b9556ca2a5eaad6c6cb6476083631c0fda361ed7edbfa3a5233f79423f90b39b,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,6,1,5,2,4,1,1,2,3,2,1,-0.25,0.25
ocean,P17,low,high,high,high,high,B16_run0_opt.wav,B16,optimised,0.187,-0.292,2f80b03cf646778f367079970e508ecda2590c0637a9f0a1fc3b8d245553ec5a,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,4,2,4,3,2,3,3,2,2,0.0,0.0
ocean,P31,low,low,low,low,high,B14_run2_nonopt.wav,B14,non_optimised,0.234,-0.17,c1a56cf41cf14a978a6c92e1ab6144bdb75e9c65a2cc7604de0713ee21272f52,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,4,2,4,3,4,3,2,3,4,3,2,-0.25,-0.25
ocean,P03,high,high,high,low,high,B11_run0_nonopt.wav,B11,non_optimised,-0.124,-0.365,7107cc90a15e88f4ef65ee20d285b814f3e3ea5d6a6ce4381f9871fb401f726c,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,4,2,4,2,4,2,2,2,4,2,2,-0.25,-0.25
ocean,P30,low,low,low,high,low,B06_run2_nonopt.wav,B06,non_optimised,-0.233,0.121,1971c4989659113f991a491c335d7abd6c78f5353866665af4061f5f6977ff38,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,3,4,2,2,1,4,2,4,1,0.0,0.0
ocean,P28,low,low,high,low,low,B04_run2_nonopt.wav,B04,non_optimised,0.203,0.161,34f7ab29e254db166ad137e13b1e338f5ec81e0063bca294be57e8f23704326d,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,8,2,4,2,2,4,2,2,3,2,2,0.0,0.75
ocean,P30,low,low,low,high,low,B12_run2_nonopt.wav,B12,non_optimised,-0.187,-0.292,187b20c186a3dc78d7f16f9a15bbd8cde4fc4abe99fe53b7a16cc5f6213c21d1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,3,4,2,2,3,3,4,2,0.0,0.0
ocean,P07,high,high,low,low,high,B06_run0_opt.wav,B06,optimised,-0.233,0.121,198b69d8fafe6988e98d3236b117a4c8a57993ae8e6955a58c82fd0320f37519,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,7,2,5,2,4,5,2,3,2,3,2,-0.25,0.5
ocean,P20,low,high,high,low,low,B13_run1_nonopt.wav,B13,non_optimised,0.172,-0.267,5cd557e8371cefc55f54e0b8395143ca134bf8807d66b7494475c93bcfa6a231,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,3,2,2,3,2,3,3,2,2,0.0,0.0
ocean,P11,high,low,high,low,high,B14_run0_nonopt.wav,B14,non_optimised,0.234,-0.17,7cb997ad81c5ece90087fc7f2d51dc5e145aa3105afdf92f9fe7c47783410e72,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,8,2,4,2,4,4,2,3,3,2,2,-0.25,0.75
ocean,P02,high,high,high,high,low,B14_run2_opt.wav,B14,optimised,0.234,-0.17,ca8c70e1137f8997bd2d9ca0840827a327b0e281c99d887189ae1eb98e918cb9,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,6,8,5,2,2,1,5,1,4,1,3,1,0.25,0.75
ocean,P09,high,low,high,high,high,B16_run1_nonopt.wav,B16,non_optimised,0.187,-0.292,da3422dc054fdadd934919dcda87774554955ea5c4f5b5b372c188dbb02620e4,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,6,2,4,2,3,4,2,3,2,3,2,0.0,0.25
ocean,P09,high,low,high,high,high,B05_run2_nonopt.wav,B05,non_optimised,-0.171,0.175,425d2a58e7d58363443b2339c1632ff840c43c4e49bb252b9b2945b6ec889f28,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,8,2,5,2,4,5,2,3,2,3,2,0.0,0.75
ocean,P29,low,low,low,high,high,B14_run1_opt.wav,B14,optimised,0.234,-0.17,bc0f1256730062d3e66e41c92d4ac103e172ef2790a0bcc4981ff3390e00db08,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,3,3,4,2,2,3,3,4,2,0.0,0.0
ocean,P05,high,high,low,high,high,B04_run2_nonopt.wav,B04,non_optimised,0.203,0.161,34f7ab29e254db166ad137e13b1e338f5ec81e0063bca294be57e8f23704326d,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,8,2,4,2,3,4,2,3,2,3,2,0.0,0.75
ocean,P31,low,low,low,low,high,B06_run0_opt.wav,B06,optimised,-0.233,0.121,198b69d8fafe6988e98d3236b117a4c8a57993ae8e6955a58c82fd0320f37519,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,6,2,4,2,4,3,2,3,4,2,2,-0.25,0.25
ocean,P13,high,low,low,high,high,B05_run0_opt.wav,B05,optimised,-0.171,0.175,ab9abea99afbfa9cd258cca3f6555165d3fd200a08a0315905c9bdfeb6ad1f3f,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,7,2,5,2,4,5,2,3,2,2,2,0.0,0.5
ocean,P01,high,high,high,high,high,B16_run2_nonopt.wav,B16,non_optimised,0.187,-0.292,e3c8120bad63acf08ef3735c15fc12c8455084234b0897a328639812824d902d,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,8,2,5,2,4,5,2,3,2,3,2,0.0,0.75
ocean,P07,high,high,low,low,high,B11_run2_nonopt.wav,B11,non_optimised,-0.124,-0.365,38d9d0a214ffac72b56f8f60d1823d21cf3bf7f27cc0d4319f34d6aaacd018bd,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,5,2,4,2,4,3,2,2,3,2,2,-0.25,0.0
ocean,P05,high,high,low,high,high,B12_run0_opt.wav,B12,optimised,-0.187,-0.292,187b20c186a3dc78d7f16f9a15bbd8cde4fc4abe99fe53b7a16cc5f6213c21d1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,4,2,5,3,4,2,2,3,4,3,2,-0.25,-0.25
ocean,P17,low,high,high,high,high,B11_run2_nonopt.wav,B11,non_optimised,-0.124,-0.365,38d9d0a214ffac72b56f8f60d1823d21cf3bf7f27cc0d4319f34d6aaacd018bd,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,5,2,4,3,4,3,2,3,3,3,2,-0.25,0.0
generic,generic,,,,,,B12_run2_opt.wav,B12,optimised,-0.187,-0.292,187b20c186a3dc78d7f16f9a15bbd8cde4fc4abe99fe53b7a16cc5f6213c21d1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,4,1,5,2,4,1,1,2,4,3,1,-0.25,-0.25
ocean,P01,high,high,high,high,high,B11_run0_nonopt.wav,B11,non_optimised,-0.124,-0.365,7107cc90a15e88f4ef65ee20d285b814f3e3ea5d6a6ce4381f9871fb401f726c,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,5,2,4,3,5,3,2,3,2,4,2,-0.25,0.0
ocean,P11,high,low,high,low,high,B05_run1_nonopt.wav,B05,non_optimised,-0.171,0.175,425d2a58e7d58363443b2339c1632ff840c43c4e49bb252b9b2945b6ec889f28,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,8,2,4,2,4,5,2,2,3,2,2,-0.25,0.75
ocean,P17,low,high,high,high,high,B08_run2_nonopt.wav,B08,non_optimised,-0.202,0.161,9ec3519c58bcfceedd65e0cbb8835e26c2f27e945c317870980a607b40d814c1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,3,3,4,3,2,3,2,4,2,0.0,0.0
ocean,P27,low,low,high,low,high,B09_run2_opt.wav,B09,optimised,-0.171,-0.267,9d327a54a7331eafa1c71e6a0ba49aa7fccbb4b59bf53970dfa724c5120a133b,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,6,1,5,2,4,2,1,2,3,2,1,-0.25,0.25
ocean,P31,low,low,low,low,high,B09_run0_opt.wav,B09,optimised,-0.171,-0.267,09e1df033ebad39572f3e3e3403069aa9bce0a35bbb34256961bd87dab3d2307,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,5,2,4,2,4,2,2,2,3,2,2,-0.25,0.0
ocean,P14,high,low,low,high,low,B06_run0_nonopt.wav,B06,non_optimised,-0.233,0.121,2a04077f4f55ab177b06e3d89b46bd154e809ea142d07688fcfcf22ffc400015,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,3,3,2,3,1,3,2,4,1,0.0,0.0
ocean,P21,low,high,low,high,high,B01_run2_opt.wav,B01,optimised,0.172,0.175,053aea4c1057edfa476b58ddd72168c462761488acec7bd2498ed427b34e17ca,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,8,2,5,2,4,5,2,3,2,3,2,-0.25,0.75
ocean,P03,high,high,high,low,high,B05_run1_opt.wav,B05,optimised,-0.171,0.175,6911b9e8c7979337311ab382609a475ea7a359ff272c7f28e89991c443d0b783,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,8,2,5,2,4,5,2,3,2,2,3,-0.25,0.75
