"audience_group","respondent_id","stimulus_file","condition","target_v","target_a","perceived_v","perceived_a","alignment_distance","repetitions"
"OCEAN audience","P19","B03_run2_opt.wav","optimised",0.061,0.099,-0.166666666666667,0.166666666666667,0.307383100589518,3
"OCEAN audience","P19","B04_run0_nonopt.wav","non_optimised",0.089,0.074,0.5,1,1.01311253076842,3
"OCEAN audience","P19","B04_run0_opt.wav","optimised",0.089,0.074,0.5,1,1.01311253076842,3
"OCEAN audience","P19","B04_run1_nonopt.wav","non_optimised",0.089,0.074,0.166666666666667,0.666666666666667,0.65246941054235,3
"OCEAN audience","P19","B04_run1_opt.wav","optimised",0.089,0.074,0.5,1,1.01311253076842,3
"OCEAN audience","P19","B04_run2_nonopt.wav","non_optimised",0.089,0.074,0.333333333333333,0.333333333333333,0.433210743063629,3
"OCEAN audience","P19","B04_run2_opt.wav","optimised",0.089,0.074,0.5,1,1.01311253076842,3
"OCEAN audience","P19","B05_run0_nonopt.wav","non_optimised",-0.098,0.08,0.333333333333333,0.333333333333333,0.52933948770594,3
"OCEAN audience","P19","B05_run0_opt.wav","optimised",-0.098,0.08,0.333333333333333,0.333333333333333,0.52933948770594,3
"OCEAN audience","P19","B05_run1_nonopt.wav","non_optimised",-0.098,0.08,-0.333333333333333,0.666666666666667,0.695989023557436,3
"OCEAN audience","P19","B05_run1_opt.wav","optimised",-0.098,0.08,-0.416666666666667,0.5,0.536473644961809,3
"OCEAN audience","P19","B05_run2_nonopt.wav","non_optimised",-0.098,0.08,0.5,0.5,0.730755773155437,3
"OCEAN audience","P19","B05_run2_opt.wav","optimised",-0.098,0.08,0.166666666666667,0.166666666666667,0.327923202256444,3
"OCEAN audience","P19","B06_run0_nonopt.wav","non_optimised",-0.134,0.056,0.0833333333333333,0.166666666666667,0.292493764082865,3
"OCEAN audience","P19","B06_run0_opt.wav","optimised",-0.134,0.056,0,0,0.145230850717057,3
"OCEAN audience","P19","B06_run1_nonopt.wav","non_optimised",-0.134,0.056,-0.0833333333333333,0.166666666666667,0.367503270027609,3
"OCEAN audience","P19","B06_run1_opt.wav","optimised",-0.134,0.056,0,0,0.145230850717057,3
"OCEAN audience","P19","B06_run2_nonopt.wav","non_optimised",-0.134,0.056,0.333333333333333,0.333333333333333,0.564417174137886,3
"OCEAN audience","P19","B06_run2_opt.wav","optimised",-0.134,0.056,-0.5,-0.166666666666667,0.468723432535174,3
"OCEAN audience","P19","B07_run0_nonopt.wav","non_optimised",-0.08,0.099,0.166666666666667,0.333333333333333,0.388646016100346,3
"OCEAN audience","P19","B07_run0_opt.wav","optimised",-0.08,0.099,0.5,0.5,0.705124811646846,3
"OCEAN audience","P19","B07_run1_nonopt.wav","non_optimised",-0.08,0.099,0.333333333333333,0.666666666666667,0.771598086704596,3
"OCEAN audience","P19","B07_run1_opt.wav","optimised",-0.08,0.099,0.166666666666667,0.833333333333333,0.838071361762346,3
"OCEAN audience","P19","B07_run2_nonopt.wav","non_optimised",-0.08,0.099,0.5,1,1.07154141310544,3
"OCEAN audience","P19","B07_run2_opt.wav","optimised",-0.08,0.099,0.5,1,1.07154141310544,3
"OCEAN audience","P19","B08_run0_nonopt.wav","non_optimised",-0.116,0.074,0.333333333333333,0.333333333333333,0.54516715961309,3
"OCEAN audience","P19","B08_run0_opt.wav","optimised",-0.116,0.074,0.166666666666667,0.833333333333333,0.871809563069208,3
"OCEAN audience","P19","B08_run1_nonopt.wav","non_optimised",-0.116,0.074,0.166666666666667,0.166666666666667,0.341380382057813,3
"OCEAN audience","P19","B08_run1_opt.wav","optimised",-0.116,0.074,0.166666666666667,0.166666666666667,0.341380382057813,3
"OCEAN audience","P19","B08_run2_nonopt.wav","non_optimised",-0.116,0.074,0.166666666666667,0.166666666666667,0.341380382057813,3
"OCEAN audience","P19","B08_run2_opt.wav","optimised",-0.116,0.074,0.166666666666667,0.166666666666667,0.341380382057813,3
"OCEAN audience","P19","B09_run0_nonopt.wav","non_optimised",-0.098,-0.191,0.5,0.5,0.913829852871967,3
"OCEAN audience","P19","B09_run0_opt.wav","optimised",-0.098,-0.191,0,0,0.214674171711457,3
"OCEAN audience","P19","B09_run1_nonopt.wav","non_optimised",-0.098,-0.191,0.5,0.5,0.913829852871967,3
"OCEAN audience","P19","B09_run1_opt.wav","optimised",-0.098,-0.191,0.333333333333333,0.666666666666667,1.00756160336092,3
"OCEAN audience","P19","B09_run2_nonopt.wav","non_optimised",-0.098,-0.191,0.5,0.5,0.913829852871967,3
"OCEAN audience","P19","B09_run2_opt.wav","optimised",-0.098,-0.191,0.333333333333333,0.333333333333333,0.680777959151797,3
"OCEAN audience","P19","B10_run0_nonopt.wav","non_optimised",-0.134,-0.122,0.5,0.5,0.888166651028961,3
"OCEAN audience","P19","B10_run0_opt.wav","optimised",-0.134,-0.122,0.5,0.5,0.888166651028961,3
"OCEAN audience","P19","B10_run1_nonopt.wav","non_optimised",-0.134,-0.122,0.333333333333333,0.333333333333333,0.652517134233037,3
"OCEAN audience","P19","B10_run1_opt.wav","optimised",-0.134,-0.122,0.5,0.5,0.888166651028961,3
"OCEAN audience","P19","B10_run2_nonopt.wav","non_optimised",-0.134,-0.122,0.166666666666667,0.166666666666667,0.416867617437113,3
"OCEAN audience","P19","B10_run2_opt.wav","optimised",-0.134,-0.122,0.5,0.5,0.888166651028961,3
"OCEAN audience","P19","B11_run0_nonopt.wav","non_optimised",-0.071,-0.261,0.333333333333333,0.666666666666667,1.05526575695351,3
"OCEAN audience","P19","B11_run0_opt.wav","optimised",-0.071,-0.261,0.0833333333333333,0.166666666666667,0.455633496639245,3
"OCEAN audience","P19","B11_run1_nonopt.wav","non_optimised",-0.071,-0.261,0.166666666666667,0.5,0.828293999957038,3
"OCEAN audience","P19","B11_run1_opt.wav","optimised",-0.071,-0.261,0.166666666666667,0.333333333333333,0.640782243246257,3
"OCEAN audience","P19","B11_run2_nonopt.wav","non_optimised",-0.071,-0.261,0.5,0.5,0.951400021021652,3
"OCEAN audience","P19","B11_run2_opt.wav","optimised",-0.071,-0.261,0.5,0.5,0.951400021021652,3
"OCEAN audience","P19","B12_run0_nonopt.wav","non_optimised",-0.107,-0.208,0,0,0.233908101612578,3
"OCEAN audience","P19","B12_run0_opt.wav","optimised",-0.107,-0.208,0.0833333333333333,0.166666666666667,0.42024348275771,3
"OCEAN audience","P19","B12_run1_nonopt.wav","non_optimised",-0.107,-0.208,0.0833333333333333,0.166666666666667,0.42024348275771,3
"OCEAN audience","P19","B12_run1_opt.wav","optimised",-0.107,-0.208,0,0,0.233908101612578,3
"OCEAN audience","P19","B12_run2_nonopt.wav","non_optimised",-0.107,-0.208,0,0,0.233908101612578,3
"OCEAN audience","P19","B12_run2_opt.wav","optimised",-0.107,-0.208,-0.166666666666667,0,0.304155167745283,3
"OCEAN audience","P19","B13_run0_nonopt.wav","non_optimised",0.075,-0.191,-0.333333333333333,0.333333333333333,0.66769726326527,3
"OCEAN audience","P19","B13_run0_opt.wav","optimised",0.075,-0.191,0,0.5,0.697871620432766,3
"OCEAN audience","P19","B13_run1_nonopt.wav","non_optimised",0.075,-0.191,0.333333333333333,0.333333333333333,0.609224039662032,3
"OCEAN audience","P19","B13_run1_opt.wav","optimised",0.075,-0.191,0.5,1,1.26455763016163,3
"OCEAN audience","P19","B13_run2_nonopt.wav","non_optimised",0.075,-0.191,0.5,0.5,0.811237326557402,3
"OCEAN audience","P19","B13_run2_opt.wav","optimised",0.075,-0.191,0.166666666666667,0.166666666666667,0.407210752766662,3
"OCEAN audience","P19","B14_run0_nonopt.wav","non_optimised",0.102,-0.122,0.333333333333333,0.666666666666667,0.867833064892516,3
"OCEAN audience","P19","B14_run0_opt.wav","optimised",0.102,-0.122,0.5,1,1.19049905501852,3
"OCEAN audience","P19","B14_run1_nonopt.wav","non_optimised",0.102,-0.122,0.333333333333333,0.833333333333333,1.01852068807795,3
"OCEAN audience","P19","B14_run1_opt.wav","optimised",0.102,-0.122,0.5,0.666666666666667,0.889123808647657,3
"OCEAN audience","P19","B14_run2_nonopt.wav","non_optimised",0.102,-0.122,0.333333333333333,0.333333333333333,0.545298127326507,3
"OCEAN audience","P19","B14_run2_opt.wav","optimised",0.102,-0.122,0.5,1,1.19049905501852,3
"OCEAN audience","P19","B15_run0_nonopt.wav","non_optimised",0.054,-0.261,-0.333333333333333,0,0.497110987585856,3
"OCEAN audience","P19","B15_run0_opt.wav","optimised",0.054,-0.261,-0.166666666666667,0.833333333333333,1.1552022584277,3
"OCEAN audience","P19","B15_run1_nonopt.wav","non_optimised",0.054,-0.261,0.333333333333333,0.666666666666667,1.00876126962905,3
"OCEAN audience","P19","B15_run1_opt.wav","optimised",0.054,-0.261,0.5,1,1.33754887761158,3
"OCEAN audience","P19","B15_run2_nonopt.wav","non_optimised",0.054,-0.261,0,0,0.266527672109295,3
"OCEAN audience","P19","B15_run2_opt.wav","optimised",0.054,-0.261,0.5,1,1.33754887761158,3
"OCEAN audience","P19","B16_run0_nonopt.wav","non_optimised",0.082,-0.208,0.5,0.5,0.822184894047561,3
"OCEAN audience","P19","B16_run0_opt.wav","optimised",0.082,-0.208,0,0.333333333333333,0.552646613529315,3
"OCEAN audience","P19","B16_run1_nonopt.wav","non_optimised",0.082,-0.208,0.166666666666667,0.166666666666667,0.423114940231912,3
"OCEAN audience","P19","B16_run1_opt.wav","optimised",0.082,-0.208,0.5,0.5,0.822184894047561,3
"OCEAN audience","P19","B16_run2_nonopt.wav","non_optimised",0.082,-0.208,0,0,0.223579963324087,3
"OCEAN audience","P19","B16_run2_opt.wav","optimised",0.082,-0.208,0.5,1,1.27827540068641,3
"OCEAN audience","P20","B01_run0_nonopt.wav","non_optimised",0.075,0.08,0.5,1,1.01342241932967,3
"OCEAN audience","P20","B01_run0_opt.wav","optimised",0.075,0.08,1,1,1.30461680197673,3
"OCEAN audience","P20","B01_run1_nonopt.wav","non_optimised",0.075,0.08,0.333333333333333,1,0.983298947176028,3
"OCEAN audience","P20","B01_run1_opt.wav","optimised",0.075,0.08,1,1,1.30461680197673,3
"OCEAN audience","P20","B01_run2_nonopt.wav","non_optimised",0.075,0.08,0.166666666666667,1,0.953175475022386,3
"OCEAN audience","P20","B01_run2_opt.wav","optimised",0.075,0.08,1,1,1.30461680197673,3
"OCEAN audience","P20","B02_run0_nonopt.wav","non_optimised",0.102,0.056,0.5,1,1.02447059499041,3
"OCEAN audience","P20","B02_run0_opt.wav","optimised",0.102,0.056,1,1,1.30289677258024,3
"OCEAN audience","P20","B02_run1_nonopt.wav","non_optimised",0.102,0.056,0.666666666666667,1,1.11727932085368,3
"OCEAN audience","P20","B02_run1_opt.wav","optimised",0.102,0.056,1,1,1.30289677258024,3
"OCEAN audience","P20","B02_run2_nonopt.wav","non_optimised",0.102,0.056,0.5,1,1.02447059499041,3
"OCEAN audience","P20","B02_run2_opt.wav","optimised",0.102,0.056,1,1,1.30289677258024,3
"OCEAN audience","P20","B03_run0_nonopt.wav","non_optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P20","B03_run0_opt.wav","optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P20","B03_run1_nonopt.wav","non_optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P20","B03_run1_opt.wav","optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P20","B03_run2_nonopt.wav","non_optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P20","B03_run2_opt.wav","optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P20","B04_run0_nonopt.wav","non_optimised",0.089,0.074,1,1,1.29899846035321,3
"OCEAN audience","P20","B04_run0_opt.wav","optimised",0.089,0.074,1,1,1.29899846035321,3
"OCEAN audience","P20","B04_run1_nonopt.wav","non_optimised",0.089,0.074,0.666666666666667,1,1.10840784063002,3
"OCEAN audience","P20","B04_run1_opt.wav","optimised",0.089,0.074,1,1,1.29899846035321,3
"OCEAN audience","P20","B04_run2_nonopt.wav","non_optimised",0.089,0.074,0.5,1,1.01311253076842,3
"OCEAN audience","P20","B04_run2_opt.wav","optimised",0.089,0.074,1,1,1.29899846035321,3
"OCEAN audience","P20","B05_run0_nonopt.wav","non_optimised",-0.098,0.08,0.5,0.5,0.730755773155437,3
"OCEAN audience","P20","B05_run0_opt.wav","optimised",-0.098,0.08,0.5,0.5,0.730755773155437,3
"OCEAN audience","P20","B05_run1_nonopt.wav","non_optimised",-0.098,0.08,0,1,0.925204842183611,3
"OCEAN audience","P20","B05_run1_opt.wav","optimised",-0.098,0.08,0,1,0.925204842183611,3
"OCEAN audience","P20","B05_run2_nonopt.wav","non_optimised",-0.098,0.08,0.5,1,1.09727116065264,3
"OCEAN audience","P20","B05_run2_opt.wav","optimised",-0.098,0.08,0.666666666666667,0.833333333333333,1.0868362321149,3
"OCEAN audience","P20","B06_run0_nonopt.wav","non_optimised",-0.134,0.056,0,0,0.145230850717057,3
"OCEAN audience","P20","B06_run0_opt.wav","optimised",-0.134,0.056,0,0,0.145230850717057,3
"OCEAN audience","P20","B06_run1_nonopt.wav","non_optimised",-0.134,0.056,0,0,0.145230850717057,3
"OCEAN audience","P20","B06_run1_opt.wav","optimised",-0.134,0.056,0,0,0.145230850717057,3
"OCEAN audience","P20","B06_run2_nonopt.wav","non_optimised",-0.134,0.056,0.5,1,1.1371420315862,3
"OCEAN audience","P20","B06_run2_opt.wav","optimised",-0.134,0.056,0,0,0.145230850717057,3
"OCEAN audience","P20","B07_run0_nonopt.wav","non_optimised",-0.08,0.099,0,1,0.904544636820096,3
"OCEAN audience","P20","B07_run0_opt.wav","optimised",-0.08,0.099,1,1,1.40648533586383,3
"OCEAN audience","P20","B07_run1_nonopt.wav","non_optimised",-0.08,0.099,0.666666666666667,1,1.18318938735824,3
"OCEAN audience","P20","B07_run1_opt.wav","optimised",-0.08,0.099,0.833333333333333,1,1.29483736161104,3
"OCEAN audience","P20","B07_run2_nonopt.wav","non_optimised",-0.08,0.099,0.833333333333333,1,1.29483736161104,3
"OCEAN audience","P20","B07_run2_opt.wav","optimised",-0.08,0.099,1,1,1.40648533586383,3
"OCEAN audience","P20","B08_run0_nonopt.wav","non_optimised",-0.116,0.074,0.666666666666667,0.666666666666667,0.982685610734263,3
"OCEAN audience","P20","B08_run0_opt.wav","optimised",-0.116,0.074,0.833333333333333,1,1.33749078749349,3
"OCEAN audience","P20","B08_run1_nonopt.wav","non_optimised",-0.116,0.074,0.666666666666667,0.666666666666667,0.982685610734263,3
"OCEAN audience","P20","B08_run1_opt.wav","optimised",-0.116,0.074,0.666666666666667,1,1.22483261712092,3
"OCEAN audience","P20","B08_run2_nonopt.wav","non_optimised",-0.116,0.074,0.666666666666667,0.666666666666667,0.982685610734263,3
"OCEAN audience","P20","B08_run2_opt.wav","optimised",-0.116,0.074,0.666666666666667,0.666666666666667,0.982685610734263,3
"OCEAN audience","P20","B09_run0_nonopt.wav","non_optimised",-0.098,-0.191,0.833333333333333,0.833333333333333,1.3845451341975,3
"OCEAN audience","P20","B09_run0_opt.wav","optimised",-0.098,-0.191,0,0,0.214674171711457,3
"OCEAN audience","P20","B09_run1_nonopt.wav","non_optimised",-0.098,-0.191,1,1,1.61990277486027,3
"OCEAN audience","P20","B09_run1_opt.wav","optimised",-0.098,-0.191,0.833333333333333,1,1.52416798006835,3
"OCEAN audience","P20","B09_run2_nonopt.wav","non_optimised",-0.098,-0.191,0.5,0.5,0.913829852871967,3
"OCEAN audience","P20","B09_run2_opt.wav","optimised",-0.098,-0.191,0.666666666666667,0.666666666666667,1.14918749353473,3
"OCEAN audience","P20","B10_run0_nonopt.wav","non_optimised",-0.134,-0.122,0.833333333333333,0.833333333333333,1.35955919396627,3
"OCEAN audience","P20","B10_run0_opt.wav","optimised",-0.134,-0.122,0.833333333333333,0.833333333333333,1.35955919396627,3
"OCEAN audience","P20","B10_run1_nonopt.wav","non_optimised",-0.134,-0.122,0.666666666666667,0.666666666666667,1.12386292249762,3
"OCEAN audience","P20","B10_run1_opt.wav","optimised",-0.134,-0.122,1,1,1.59525546543493,3
"OCEAN audience","P20","B10_run2_nonopt.wav","non_optimised",-0.134,-0.122,1,1,1.59525546543493,3
"OCEAN audience","P20","B10_run2_opt.wav","optimised",-0.134,-0.122,0.833333333333333,1,1.49308224851158,3
"OCEAN audience","P20","B11_run0_nonopt.wav","non_optimised",-0.071,-0.261,0.833333333333333,1,1.56437638768963,3
"OCEAN audience","P20","B11_run0_opt.wav","optimised",-0.071,-0.261,0,1,1.26299722881723,3
"OCEAN audience","P20","B11_run1_nonopt.wav","non_optimised",-0.071,-0.261,1,1,1.65443706438172,3
"OCEAN audience","P20","B11_run1_opt.wav","optimised",-0.071,-0.261,0,0,0.270484750032234,3
"OCEAN audience","P20","B11_run2_nonopt.wav","non_optimised",-0.071,-0.261,0.5,0.5,0.951400021021652,3
"OCEAN audience","P20","B11_run2_opt.wav","optimised",-0.071,-0.261,1,1,1.65443706438172,3
"OCEAN audience","P20","B12_run0_nonopt.wav","non_optimised",-0.107,-0.208,0,0,0.233908101612578,3
"OCEAN audience","P20","B12_run0_opt.wav","optimised",-0.107,-0.208,0,0,0.233908101612578,3
"OCEAN audience","P20","B12_run1_nonopt.wav","non_optimised",-0.107,-0.208,0,0,0.233908101612578,3
"OCEAN audience","P20","B12_run1_opt.wav","optimised",-0.107,-0.208,0,0,0.233908101612578,3
"OCEAN audience","P20","B12_run2_nonopt.wav","non_optimised",-0.107,-0.208,0,0,0.233908101612578,3
"OCEAN audience","P20","B12_run2_opt.wav","optimised",-0.107,-0.208,0,0,0.233908101612578,3
"OCEAN audience","P20","B13_run0_nonopt.wav","non_optimised",0.075,-0.191,0,0,0.205197465871292,3
"OCEAN audience","P20","B13_run0_opt.wav","optimised",0.075,-0.191,0,1,1.19335912448852,3
"OCEAN audience","P20","B13_run1_nonopt.wav","non_optimised",0.075,-0.191,0.833333333333333,1,1.42686182716397,3
"OCEAN audience","P20","B13_run1_opt.wav","optimised",0.075,-0.191,1,1,1.50801392566514,3
"OCEAN audience","P20","B13_run2_nonopt.wav","non_optimised",0.075,-0.191,0.5,0.833333333333333,1.11345086229355,3
"OCEAN audience","P20","B13_run2_opt.wav","optimised",0.075,-0.191,0.833333333333333,0.833333333333333,1.2757550592959,3
"OCEAN audience","P20","B14_run0_nonopt.wav","non_optimised",0.102,-0.122,0.5,1,1.19049905501852,3
"OCEAN audience","P20","B14_run0_opt.wav","optimised",0.102,-0.122,1,1,1.43711099084239,3
"OCEAN audience","P20","B14_run1_nonopt.wav","non_optimised",0.102,-0.122,1,1,1.43711099084239,3
"OCEAN audience","P20","B14_run1_opt.wav","optimised",0.102,-0.122,1,1,1.43711099084239,3
"OCEAN audience","P20","B14_run2_nonopt.wav","non_optimised",0.102,-0.122,0.666666666666667,1,1.27270303362648,3
"OCEAN audience","P20","B14_run2_opt.wav","optimised",0.102,-0.122,1,1,1.43711099084239,3
"OCEAN audience","P20","B15_run0_nonopt.wav","non_optimised",0.054,-0.261,0,0,0.266527672109295,3
"OCEAN audience","P20","B15_run0_opt.wav","optimised",0.054,-0.261,0,1,1.26215569562554,3
"OCEAN audience","P20","B15_run1_nonopt.wav","non_optimised",0.054,-0.261,0.833333333333333,1,1.49678296766195,3
"OCEAN audience","P20","B15_run1_opt.wav","optimised",0.054,-0.261,1,1,1.57640001268714,3
"OCEAN audience","P20","B15_run2_nonopt.wav","non_optimised",0.054,-0.261,0,0,0.266527672109295,3
"OCEAN audience","P20","B15_run2_opt.wav","optimised",0.054,-0.261,1,1,1.57640001268714,3
"OCEAN audience","P20","B16_run0_nonopt.wav","non_optimised",0.082,-0.208,1,1,1.51723037143342,3
"OCEAN audience","P20","B16_run0_opt.wav","optimised",0.082,-0.208,0,0,0.223579963324087,3
"OCEAN audience","P20","B16_run1_nonopt.wav","non_optimised",0.082,-0.208,0.666666666666667,0.833333333333333,1.20589688872246,3
"OCEAN audience","P20","B16_run1_opt.wav","optimised",0.082,-0.208,1,1,1.51723037143342,3
"OCEAN audience","P20","B16_run2_nonopt.wav","non_optimised",0.082,-0.208,0.666666666666667,0.833333333333333,1.20589688872246,3
"OCEAN audience","P20","B16_run2_opt.wav","optimised",0.082,-0.208,1,1,1.51723037143342,3
"OCEAN audience","P21","B01_run0_nonopt.wav","non_optimised",0.075,0.08,0,0,0.109658560997307,3
"OCEAN audience","P21","B01_run0_opt.wav","optimised",0.075,0.08,0.5,0.5,0.597515690170559,3
"OCEAN audience","P21","B01_run1_nonopt.wav","non_optimised",0.075,0.08,0,0,0.109658560997307,3
"OCEAN audience","P21","B01_run1_opt.wav","optimised",0.075,0.08,0.5,0.5,0.597515690170559,3
"OCEAN audience","P21","B01_run2_nonopt.wav","non_optimised",0.075,0.08,0,0,0.109658560997307,3
"OCEAN audience","P21","B01_run2_opt.wav","optimised",0.075,0.08,0.5,0.5,0.597515690170559,3
"OCEAN audience","P21","B02_run0_nonopt.wav","non_optimised",0.102,0.056,0.166666666666667,0.166666666666667,0.276331587150676,3
"OCEAN audience","P21","B02_run0_opt.wav","optimised",0.102,0.056,0.5,0.5,0.596271750127406,3
"OCEAN audience","P21","B02_run1_nonopt.wav","non_optimised",0.102,0.056,0.5,0.5,0.596271750127406,3
"OCEAN audience","P21","B02_run1_opt.wav","optimised",0.102,0.056,0.5,0.5,0.596271750127406,3
"OCEAN audience","P21","B02_run2_nonopt.wav","non_optimised",0.102,0.056,0.166666666666667,0.166666666666667,0.276331587150676,3
"OCEAN audience","P21","B02_run2_opt.wav","optimised",0.102,0.056,0.5,0.5,0.596271750127406,3
"OCEAN audience","P21","B03_run0_nonopt.wav","non_optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P21","B03_run0_opt.wav","optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P21","B03_run1_nonopt.wav","non_optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P21","B03_run1_opt.wav","optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P21","B03_run2_nonopt.wav","non_optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P21","B03_run2_opt.wav","optimised",0.061,0.099,0,0,0.116284134773408,3
